X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2165636166117,44.9528634172392,0027XX 39TH AVE S,MP2018401103        ,3     ,2018/12/07 00:00:00+00,316,2018/12/07 00:00:00+00,2018/12/07 03:16:00+00,210,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/12/07 00:00:00+00,11236,-93.21656,44.95286,-10376820.3953,5614103.8459,Cooper,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8390
-93.2899421466587,45.0221318493349,0008XX 37TH AVE N,MP2018401111        ,4     ,2018/12/07 00:00:00+00,441,2018/12/06 00:00:00+00,2018/12/07 04:41:00+00,2200,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/12/08 00:00:00+00,,-93.28994,45.02213,-10384988.8559,5625006.3661,Webber - Camden,2018/12/08 00:00:00+00,2022/03/26 07:00:58+00,8391
-93.2557669768579,44.9679312023326,0008XX 13TH AVE S,MP2018401144        ,1     ,2018/12/07 00:00:00+00,503,2018/11/30 00:00:00+00,2018/12/07 05:03:00+00,2330,ABSVAR  ,RAPE - VULNERABLE ADULT       ,,2018/12/07 00:00:00+00,18845,-93.25576,44.96793,-10381184.4934,5616474.3224,Elliot Park,2018/12/13 00:00:00+00,2022/03/17 09:10:30+00,8392
-93.2524645533795,45.00409962541,0016XX MONROE ST NE,MP2018401148        ,2     ,2018/12/07 00:00:00+00,616,2018/12/07 00:00:00+00,2018/12/07 06:16:00+00,220,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/07 00:00:00+00,15308,-93.25246,45.00409,-10380816.8693,5622166.9114,Logan Park,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8393
-93.2389249334149,44.9438399235056,0032XX 23RD AVE S,MP2018401153        ,3     ,2018/12/07 00:00:00+00,828,2018/12/06 00:00:00+00,2018/12/07 08:28:00+00,500,THEFT   ,OTHER THEFT                   ,07 ,2018/12/11 00:00:00+00,19113,-93.23892,44.94383,-10379309.6457,5612684.5603,East Phillips,2018/12/11 00:00:00+00,2022/03/17 09:10:30+00,8394
-93.219219308781,44.9205918265389,0045XX HIAWATHA AVE,MP2018401161        ,3     ,2018/12/07 00:00:00+00,733,2018/12/07 00:00:00+00,2018/12/07 07:33:00+00,624,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/07 00:00:00+00,21628,-93.21921,44.92059,-10377116.0256,5609028.9454,Hiawatha,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8395
-93.2275352873523,44.9627727881404,0030XX FRANKLIN AVE E,MP2018401187        ,3     ,2018/12/07 00:00:00+00,922,2018/12/06 00:00:00+00,2018/12/07 09:22:00+00,2000,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/12/07 00:00:00+00,17411,-93.22753,44.96277,-10378041.7561,5615662.7263,Seward,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8396
-93.2139866878281,44.902665520595,0055XX 41ST AVE S,MP2018401226        ,3     ,2018/12/07 00:00:00+00,1030,2018/12/07 00:00:00+00,2018/12/07 10:30:00+00,925,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/07 00:00:00+00,14303,-93.21398,44.90266,-10376533.5329,5606211.1581,Morris Park,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8397
-93.2339478319562,44.9914845717554,0012XX HENNEPIN AVE E,MP2018401270        ,2     ,2018/12/07 00:00:00+00,1028,2018/10/14 00:00:00+00,2018/12/07 10:28:00+00,1100,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/12/07 00:00:00+00,17596,-93.23394,44.99148,-10378755.5973,5620181.0059,Como,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8398
-93.2779140993648,44.9386346330107,0035XX NICOLLET AVE,MP2018401271        ,5     ,2018/12/07 00:00:00+00,1119,2018/11/03 00:00:00+00,2018/12/07 11:19:00+00,1,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,15412,-93.27791,44.93863,-10383649.8998,5611865.933,Lyndale,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8399
-93.2788292176363,44.9773362659962,0004XX 10TH ST N,MP2018401275        ,1     ,2018/12/07 00:00:00+00,1212,2018/12/06 00:00:00+00,2018/12/07 12:12:00+00,2000,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/12/08 00:00:00+00,,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2018/12/08 00:00:00+00,2022/03/26 07:00:58+00,8400
-93.2865323466561,45.023023452408,0037XX 6TH ST N,MP2018401309        ,4     ,2018/12/07 00:00:00+00,1446,2018/12/07 00:00:00+00,2018/12/07 14:46:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,13590,-93.28653,45.02302,-10384609.2787,5625146.7861,McKinley,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8401
-93.227772310535,44.9950746565839,0023XX KENNEDY ST NE,MP2018401323        ,2     ,2018/12/07 00:00:00+00,1148,2018/12/06 00:00:00+00,2018/12/07 11:48:00+00,1800,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/12/07 00:00:00+00,17831,-93.22777,44.99507,-10378068.1414,5620746.125,Mid - City Industrial,2018/12/07 00:00:00+00,2022/03/17 09:10:30+00,8402
-93.2271142002662,44.9731010333966,0003XX OAK ST SE,MP2018401340        ,2     ,2018/12/07 00:00:00+00,1133,2018/12/04 00:00:00+00,2018/12/07 11:33:00+00,1200,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/12/08 00:00:00+00,15445,-93.22711,44.9731,-10377994.8809,5617287.788,Prospect Park - East River Road,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8403
-93.2813622834812,44.9474825887688,0030XX PILLSBURY AVE,MP2018401362        ,5     ,2018/12/07 00:00:00+00,1352,2018/12/07 00:00:00+00,2018/12/07 13:52:00+00,145,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/08 00:00:00+00,11368,-93.28136,44.94748,-10384033.7499,5613257.4803,Lyndale,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8404
-93.2327543033203,44.9268954706234,0027XX 42ND ST E,MP2018401388        ,3     ,2018/12/07 00:00:00+00,1305,2018/12/07 00:00:00+00,2018/12/07 13:05:00+00,1209,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/07 00:00:00+00,19762,-93.23275,44.92689,-10378622.7343,5610020.007,Standish,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8405
-93.2895209320119,45.0008617746906,0021XX ALDRICH AVE N,MP2018401397        ,4     ,2018/12/07 00:00:00+00,1715,2018/12/07 00:00:00+00,2018/12/07 17:15:00+00,1220,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,16689,-93.28952,45.00086,-10384941.9665,5621657.156,Hawthorne,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8406
-93.2937659370567,45.0257852384596,0011XX 39TH AVE N,MP2018401404        ,4     ,2018/12/07 00:00:00+00,1452,2018/12/06 00:00:00+00,2018/12/07 14:52:00+00,800,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,05,2018/12/08 00:00:00+00,10008,-93.29376,45.02578,-10385414.5183,5625581.7581,Webber - Camden,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8407
-93.2749986180085,44.969761544088,0012XX 2ND AVE S,MP2018401419        ,1     ,2018/12/07 00:00:00+00,1355,2018/12/07 00:00:00+00,2018/12/07 13:55:00+00,1248,DASLT3  ,3RD DEG DOMES ASLT            ,05 ,2018/12/07 00:00:00+00,16711,-93.27499,44.96976,-10383325.3499,5616762.3157,Loring Park,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8408
-93.293673432142,44.9489114585655,0011XX LAGOON AVE,MP2018401450        ,5     ,2018/12/07 00:00:00+00,1448,2018/12/05 00:00:00+00,2018/12/07 14:48:00+00,335,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/12/08 00:00:00+00,19777,-93.29367,44.94891,-10385404.2207,5613482.2235,Lowry Hill East,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8409
-93.2882911635408,44.9057974492811,0053XX LYNDALE AVE S,MP2018401513        ,5     ,2018/12/07 00:00:00+00,1537,2018/12/07 00:00:00+00,2018/12/07 15:37:00+00,1445,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,14674,-93.28829,44.90579,-10384805.0693,5606703.3941,Tangletown,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8410
-93.279608186345,44.9600088905302,0023XX BLAISDELL AVE,MP2018401525        ,5     ,2018/12/07 00:00:00+00,1633,2018/11/22 00:00:00+00,2018/12/07 16:33:00+00,1500,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,16776,-93.2796,44.96,-10383838.4847,5615227.9001,Whittier,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8411
-93.2371555074267,44.9526496624737,0027XX MINNEHAHA AVE,MP2018401550        ,3     ,2018/12/07 00:00:00+00,1930,2018/12/07 00:00:00+00,2018/12/07 19:30:00+00,1510,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/12/08 00:00:00+00,25752,-93.23715,44.95264,-10379112.6741,5614070.2223,Longfellow,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8412
-93.2925866619893,44.9936006210287,0014XX DUPONT AVE N,MP2018401554        ,4     ,2018/12/07 00:00:00+00,1802,2018/12/07 00:00:00+00,2018/12/07 18:02:00+00,1430,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/12/08 00:00:00+00,15641,-93.29258,44.9936,-10385283.242,5620514.0912,Near - North,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8413
-93.2332872396424,45.0159277723836,0026XX GARFIELD ST NE,MP2018401624        ,2     ,2018/12/07 00:00:00+00,1657,2018/12/07 00:00:00+00,2018/12/07 16:57:00+00,230,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,14243,-93.23328,45.01592,-10378682.0605,5624029.3366,Audubon Park,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8414
-93.233098463177,44.9546956077894,0026XX 27TH AVE S,MP2018401638        ,3     ,2018/12/07 00:00:00+00,1920,2018/12/07 00:00:00+00,2018/12/07 19:20:00+00,1615,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,18340,-93.23309,44.95469,-10378661.046,5614392.0544,Seward,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8415
-93.2895209320119,45.0008617746906,0021XX ALDRICH AVE N,MP2018401738        ,4     ,2018/12/07 00:00:00+00,2114,2018/12/07 00:00:00+00,2018/12/07 21:14:00+00,1825,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/12/08 00:00:00+00,15959,-93.28952,45.00086,-10384941.9665,5621657.156,Hawthorne,2021/02/26 00:00:00+00,2022/03/17 09:10:30+00,8416
-93.2315808699973,44.947052848059,0030XX 28TH AVE S,MP2018401748        ,3     ,2018/12/07 00:00:00+00,1830,2018/12/05 00:00:00+00,2018/12/07 18:30:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,21770,-93.23158,44.94705,-10378492.1083,5613189.8886,Longfellow,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8417
-93.2743168703697,44.9744994190305,0009XX NICOLLET MALL,MP2018401808        ,1     ,2018/12/07 00:00:00+00,2237,2018/12/07 00:00:00+00,2018/12/07 22:37:00+00,1920,THEFT   ,OTHER THEFT                   ,07 ,2018/12/07 00:00:00+00,19563,-93.27431,44.97449,-10383249.4581,5617507.8346,Downtown West,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8418
-93.2881472902632,44.9438202948827,0032XX LYNDALE AVE S,MP2018401840        ,5     ,2018/12/07 00:00:00+00,1955,2018/12/07 00:00:00+00,2018/12/07 19:55:00+00,947,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/12/08 00:00:00+00,22068,-93.28814,44.94382,-10384789.0534,5612681.4732,South Uptown,2018/12/10 00:00:00+00,2022/04/16 07:00:15+00,8419
-93.2371931683966,44.9332113740466,0038XX 24TH AVE S,MP2018401874        ,3     ,2018/12/07 00:00:00+00,2030,2018/12/07 00:00:00+00,2018/12/07 20:30:00+00,1937,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,13125,-93.23719,44.93321,-10379116.8665,5611013.1051,Standish,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8420
-93.2810199013904,45.0025697467683,0002XX 23RD AVE N,MP2018401981        ,4     ,2018/12/07 00:00:00+00,2255,2018/12/07 00:00:00+00,2018/12/07 22:55:00+00,2116,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/08 00:00:00+00,16744,-93.28101,45.00256,-10383995.6361,5621926.0493,Hawthorne,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8421
-93.2447022020263,44.9630549926783,0019XX MINNEHAHA AVE,MP2018402030        ,3     ,2018/12/08 00:00:00+00,19,2018/12/07 00:00:00+00,2018/12/08 00:19:00+00,2150,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/08 00:00:00+00,16989,-93.2447,44.96305,-10379952.7683,5615707.1249,Seward,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8422
-93.2982817617017,45.0295160025512,0041XX HUMBOLDT AVE N,MP2018402038        ,4     ,2018/12/08 00:00:00+00,8,2018/12/07 00:00:00+00,2018/12/08 00:08:00+00,1500,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,14856,-93.29828,45.02951,-10385917.2176,5626169.3742,Webber - Camden,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8423
-93.2716992676667,45.0080359539214,0021XX MARSHALL ST NE,MP2018402114        ,2     ,2018/12/08 00:00:00+00,30,2018/12/08 00:00:00+00,2018/12/08 00:30:00+00,15,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,15276,-93.27169,45.00803,-10382958.0679,5622786.6714,Bottineau,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8424
-93.2819255873514,44.8906272724394,0002XX 62ND ST W,MP2018402159        ,5     ,2018/12/08 00:00:00+00,504,2018/12/08 00:00:00+00,2018/12/08 05:04:00+00,212,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2018/12/08 00:00:00+00,21354,-93.28192,44.89062,-10384096.4566,5604319.3917,Windom,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8425
-93.2804714960791,44.9555332211581,0001XX 26TH ST W,MP2018402207        ,5     ,2018/12/08 00:00:00+00,423,2018/12/08 00:00:00+00,2018/12/08 04:23:00+00,215,DASLT1  ,1ST DEG DOMES ASLT            ,05 ,2018/12/08 00:00:00+00,17057,-93.28047,44.95553,-10383934.5879,5614523.8163,Whittier,2019/05/03 00:00:00+00,2022/03/17 09:10:30+00,8426
-93.3013234150329,44.9914966354511,0016XX PLYMOUTH AVE N,MP2018402242        ,4     ,2018/12/08 00:00:00+00,413,2018/12/08 00:00:00+00,2018/12/08 04:13:00+00,250,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/12/08 00:00:00+00,15849,-93.30132,44.99149,-10386255.8129,5620182.9048,Near - North,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8427
-93.210789695123,44.9483443881168,0043XX LAKE ST E,MP2018402283        ,3     ,2018/12/08 00:00:00+00,647,2018/12/08 00:00:00+00,2018/12/08 06:47:00+00,610,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/12/08 00:00:00+00,14494,-93.21078,44.94834,-10376177.6453,5613393.0298,Cooper,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8428
-93.2714818520117,44.9645861308273,0018XX CLINTON AVE,MP2018402285        ,3     ,2018/12/08 00:00:00+00,829,2018/12/08 00:00:00+00,2018/12/08 08:29:00+00,610,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/12/08 00:00:00+00,,-93.27148,44.96458,-10382933.8653,5615948.0192,Ventura Village,2018/12/08 00:00:00+00,2022/03/26 07:00:58+00,8429
-93.2895781124747,44.9240936198133,0043XX ALDRICH AVE S,MP2018402309        ,5     ,2018/12/08 00:00:00+00,822,2018/11/21 00:00:00+00,2018/12/08 08:22:00+00,800,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/12/08 00:00:00+00,20541,-93.28957,44.92409,-10384948.3318,5609579.4854,East Harriet,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8430
-93.2709175725711,45.011074074572,0004XX 23RD AVE NE,MP2018402321        ,2     ,2018/12/08 00:00:00+00,907,2018/12/07 00:00:00+00,2018/12/08 09:07:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,13650,-93.27091,45.01107,-10382871.05,5623265.0411,Bottineau,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8431
-93.2429399913065,44.9413315414583,0020XX 34TH ST E,MP2018402341        ,3     ,2018/12/08 00:00:00+00,1034,2018/12/08 00:00:00+00,2018/12/08 10:34:00+00,900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,19301,-93.24293,44.94133,-10379756.5999,5612290.062,Corcoran,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8432
-93.2958014089977,44.9421246689771,0033XX FREMONT AVE S,MP2018402352        ,5     ,2018/12/08 00:00:00+00,1033,2018/12/08 00:00:00+00,2018/12/08 10:33:00+00,30,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/12/08 00:00:00+00,20420,-93.2958,44.94212,-10385641.106,5612414.7969,South Uptown,2018/12/08 00:00:00+00,2022/04/16 07:00:15+00,8433
-93.2537409722617,44.9438269081226,0032XX 15TH AVE S,MP2018402379        ,3     ,2018/12/08 00:00:00+00,1124,2018/12/08 00:00:00+00,2018/12/08 11:24:00+00,1030,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,19305,-93.25374,44.94382,-10380958.9596,5612682.5133,Powderhorn Park,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8434
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018402380        ,5     ,2018/12/08 00:00:00+00,1109,2018/12/07 00:00:00+00,2018/12/08 11:09:00+00,1952,TBLDG   ,THEFT FROM BUILDING           ,07 ,2018/12/08 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8435
-93.2645817881098,44.9483539463912,0007XX LAKE ST E,MP2018402390        ,3     ,2018/12/08 00:00:00+00,1121,2018/12/08 00:00:00+00,2018/12/08 11:21:00+00,1055,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/12/08 00:00:00+00,19105,-93.26458,44.94835,-10382165.7537,5613394.5332,Central,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8436
-93.2898141385274,44.9675353123887,0003XX GROVELAND TERR,MP2018402419        ,5     ,2018/12/08 00:00:00+00,1229,2018/12/07 00:00:00+00,2018/12/08 12:29:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/08 00:00:00+00,15115,-93.28981,44.96753,-10384974.6061,5616412.0327,Lowry Hill,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8437
-93.2760151102615,44.9449623845937,0001XX 32ND ST E,MP2018402437        ,5     ,2018/12/08 00:00:00+00,1223,2018/12/08 00:00:00+00,2018/12/08 12:23:00+00,1205,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,,-93.27601,44.94496,-10383438.5053,5612861.0976,Lyndale,2018/12/08 00:00:00+00,2022/03/26 07:00:58+00,8438
-93.2231514306124,44.9736539602601,0010XX WASHINGTON AVE SE,MP2018402453        ,2     ,2018/12/08 00:00:00+00,1448,2018/12/07 00:00:00+00,2018/12/08 14:48:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/08 00:00:00+00,19567,-93.22315,44.97365,-10377553.7474,5617374.7946,Prospect Park - East River Road,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8439
-93.2983964109865,44.9374925643097,0036XX HENNEPIN AVE,MP2018402484        ,5     ,2018/12/08 00:00:00+00,1531,2018/12/08 00:00:00+00,2018/12/08 15:31:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/09 00:00:00+00,21562,-93.29839,44.93749,-10385929.9803,5611686.3317,East Harriet,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8440
-93.2620410793985,44.9483580496967,0008XX LAKE ST E,MP2018402503        ,3     ,2018/12/08 00:00:00+00,1458,2018/12/08 00:00:00+00,2018/12/08 14:58:00+00,1123,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/12/08 00:00:00+00,19111,-93.26204,44.94835,-10381882.9233,5613395.1786,Powderhorn Park,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8441
-93.2983964109865,44.9374925643097,0036XX HENNEPIN AVE,MP2018402506        ,5     ,2018/12/08 00:00:00+00,1441,2018/12/08 00:00:00+00,2018/12/08 14:41:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/08 00:00:00+00,21562,-93.29839,44.93749,-10385929.9803,5611686.3317,East Harriet,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8442
-93.2766453574851,44.9241671040458,0043XX 1ST AVE S,MP2018402597        ,5     ,2018/12/08 00:00:00+00,2257,2018/12/07 00:00:00+00,2018/12/08 22:57:00+00,1650,THEFT   ,OTHER THEFT                   ,07 ,2018/12/09 00:00:00+00,10153,-93.27664,44.92416,-10383508.6641,5609591.0387,King Field,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8443
-93.2883077913567,44.9041792834653,0054XX LYNDALE AVE S,MP2018402606        ,5     ,2018/12/08 00:00:00+00,2234,2018/12/08 00:00:00+00,2018/12/08 22:34:00+00,1701,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/12/09 00:00:00+00,14675,-93.2883,44.90417,-10384806.9203,5606449.0684,Kenny,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8444
-93.2892599947781,45.008621179594,0028XX ALDRICH AVE N,MP2018402636        ,4     ,2018/12/08 00:00:00+00,1806,2018/12/08 00:00:00+00,2018/12/08 18:06:00+00,1726,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/12/08 00:00:00+00,10579,-93.28925,45.00862,-10384912.9191,5622878.8166,Hawthorne,2018/12/08 00:00:00+00,2022/03/17 09:10:30+00,8445
-93.3086355092062,44.9042294294953,0054XX PENN AVE S,MP2018402683        ,5     ,2018/12/08 00:00:00+00,2218,2018/12/08 00:00:00+00,2018/12/08 22:18:00+00,1809,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/09 00:00:00+00,21881,-93.30863,44.90422,-10387069.7915,5606456.9497,Armatage,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8446
-93.3116691819044,44.9504437262461,0025XX LAKE ST W,MP2018402702        ,5     ,2018/12/08 00:00:00+00,2134,2018/10/26 00:00:00+00,2018/12/08 21:34:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2018/12/09 00:00:00+00,23136,-93.31166,44.95044,-10387407.4984,5613723.2361,Cedar - Isles - Dean,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8447
-93.2992486058656,45.0502321358542,0052XX HUMBOLDT AVE N,MP2018402705        ,4     ,2018/12/08 00:00:00+00,1907,2018/12/05 00:00:00+00,2018/12/08 19:07:00+00,1545,THEFT   ,OTHER THEFT                   ,07 ,2018/12/08 00:00:00+00,10291,-93.29924,45.05023,-10386024.8462,5629432.9775,Lind - Bohanon,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8448
-93.3086355092062,44.9042294294953,0054XX PENN AVE S,MP2018402717        ,5     ,2018/12/08 00:00:00+00,2257,2018/12/08 00:00:00+00,2018/12/08 22:57:00+00,1847,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/09 00:00:00+00,21881,-93.30863,44.90422,-10387069.7915,5606456.9497,Armatage,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8449
-93.3050881088616,44.9915029001351,0019XX PLYMOUTH AVE N,MP2018402727        ,4     ,2018/12/08 00:00:00+00,1943,2018/12/08 00:00:00+00,2018/12/08 19:43:00+00,1943,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/12/08 00:00:00+00,16540,-93.30508,44.9915,-10386674.8967,5620183.8909,Near - North,2018/12/10 00:00:00+00,2022/03/17 09:10:30+00,8450
-93.2918274984377,44.99197267325,0009XX PLYMOUTH AVE N,MP2018402731        ,4     ,2018/12/08 00:00:00+00,2220,2018/12/08 00:00:00+00,2018/12/08 22:20:00+00,1901,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,14560,-93.29182,44.99197,-10385198.7323,5620257.8364,Near - North,2019/01/14 00:00:00+00,2022/03/17 09:10:30+00,8451
-93.2563095017973,44.9474575025238,0030XX 13TH AVE S,MP2018402733        ,3     ,2018/12/08 00:00:00+00,1919,2018/12/08 00:00:00+00,2018/12/08 19:19:00+00,1919,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/12/08 00:00:00+00,,-93.2563,44.94745,-10381244.887,5613253.5346,Midtown Phillips,2018/12/08 00:00:00+00,2022/03/26 07:00:58+00,8452
-93.2973957326758,44.9542029983103,0026XX HENNEPIN AVE,MP2018402824        ,5     ,2018/12/08 00:00:00+00,2303,2018/12/08 00:00:00+00,2018/12/08 23:03:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/09 00:00:00+00,17300,-93.29739,44.9542,-10385818.5853,5614314.5647,East Isles,2018/12/09 00:00:00+00,2022/03/17 09:10:30+00,8453
