OID_,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_combined
3930,M,81.980000000000004,A,W Hartford Ave & S Cretin Ave,W Hartford Ave & S Cretin Ave,W Hartford Ave & S Cretin Ave,StreetInt,,,W Hartford Ave & S Cretin Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Cretin Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.192476777147462,44.923411009526959,-93.192476777147462,44.923411009526959,-93.193476776999262,-93.191476777295676,44.922411009742426,44.924411009311477,,HARTFORD AV & CRETIN AV,HARTFORD AV & CRETIN AV
3931,M,83.329999999999998,A,W Hartford Ave & S Albert St,W Hartford Ave & S Albert St,W Hartford Ave & S Albert St,StreetInt,,,W Hartford Ave & S Albert St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Albert St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.159383786610846,44.923348007241565,-93.159383786610846,44.923348007241565,-93.160383786462418,-93.158383786759273,44.922348007457053,44.924348007026069,,HARTFORD AV & ALBERT ST,HARTFORD AV & ALBERT ST
3932,M,83.329999999999998,A,W Hartford Ave & S Davern St,W Hartford Ave & S Davern St,W Hartford Ave & S Davern St,StreetInt,,,W Hartford Ave & S Davern St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Davern St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.172114282968337,44.923384008118816,-93.172114282968337,44.923384008118816,-93.173114282820009,-93.171114283116694,44.922384008334291,44.924384007903335,,HARTFORD AV & DAVERN ST,HARTFORD AV & DAVERN ST
3933,M,87.980000000000004,A,W Hartford Ave & Griggs St S,W Hartford Ave & Griggs St S,W Hartford Ave & Griggs St S,StreetInt,,,W Hartford Ave & Griggs St S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Griggs St S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.151729288801974,44.923321006714957,-93.151729288801974,44.923321006714957,-93.152729288653504,-93.150729288950444,44.922321006930453,44.924321006499483,,HARTFORD AV & GRIGGS ST,HARTFORD AV & GRIGGS ST
3934,M,82.519999999999996,A,W Hartford Ave & S Hamline Ave,W Hartford Ave & S Hamline Ave,W Hartford Ave & S Hamline Ave,StreetInt,,,W Hartford Ave & S Hamline Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Hamline Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.156836787338676,44.923348007065023,-93.156836787338676,44.923348007065023,-93.157836787190234,-93.155836787487118,44.922348007280512,44.924348006849527,,HARTFORD AV & HAMLINE AV,HARTFORD AV & HAMLINE AV
3935,M,84.629999999999995,A,W Hartford Ave & S Macalester St,W Hartford Ave & S Macalester St,W Hartford Ave & S Macalester St,StreetInt,,,W Hartford Ave & S Macalester St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Macalester St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.169576283694738,44.923375007944173,-93.169576283694738,44.923375007944173,-93.170576283546396,-93.168576283843095,44.922375008159648,44.924375007728692,,HARTFORD AV & MACALESTER ST,HARTFORD AV & MACALESTER ST
3936,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,HARTFORD AV & MTCURVE BD,HARTFORD AV & MTCURVE BD
3937,M,82.090000000000003,A,W Hartford Ave & Mississippi River Blvd S,W Hartford Ave & Mississippi River Blvd S,W Hartford Ave & Mississippi River Blvd S,StreetInt,,,W Hartford Ave & Mississippi River Blvd S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Mississippi River Blvd S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.197822775622924,44.923393009900437,-93.197822775622924,44.923393009900437,-93.198822775474738,-93.196822775771111,44.922393010115890,44.924393009684962,BD,HARTFORD AV & MISSISSIPPIRIVER BD,HARTFORD AV & MISSISSIPPIRIVER BD
3938,M,79.180000000000007,A,W Hartford Ave & Montrose Ln,W Hartford Ave & Montrose Ln,W Hartford Ave & Montrose Ln,StreetInt,,,W Hartford Ave & Montrose Ln,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Montrose Ln,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.193592776828709,44.923411009604351,-93.193592776828709,44.923411009604351,-93.194592776680480,-93.192592776976909,44.922411009819825,44.924411009388884,LA,HARTFORD AV & MONTROSE LA,HARTFORD AV & MONTROSE LA
3939,M,79.180000000000007,A,W Hartford Ave & Montrose Ln,W Hartford Ave & Montrose Ln,W Hartford Ave & Montrose Ln,StreetInt,,,W Hartford Ave & Montrose Ln,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Montrose Ln,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.193592776828709,44.923411009604351,-93.193592776828709,44.923411009604351,-93.194592776680480,-93.192592776976909,44.922411009819825,44.924411009388884,PL,HARTFORD AV & MONTROSE PL,HARTFORD AV & MONTROSE PL
3940,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,HARTFORD AV & PASCAL ST,HARTFORD AV & PASCAL ST
3941,M,83.909999999999997,A,W Hartford Ave & S Saratoga St,W Hartford Ave & S Saratoga St,W Hartford Ave & S Saratoga St,StreetInt,,,W Hartford Ave & S Saratoga St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Saratoga St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.164482285152729,44.923357007593637,-93.164482285152729,44.923357007593637,-93.165482285004344,-93.163482285301114,44.922357007809133,44.924357007378156,,HARTFORD AV & SARATOGA ST,HARTFORD AV & SARATOGA ST
3942,M,91.480000000000004,A,W Hartford Ave & Warwick St,W Hartford Ave & Warwick St,W Hartford Ave & Warwick St,StreetInt,,,W Hartford Ave & Warwick St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Warwick St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.163204285517907,44.923357007505054,-93.163204285517907,44.923357007505054,-93.164204285369507,-93.162204285666306,44.922357007720549,44.924357007289558,,HARTFORD AV & WARWICK ST,HARTFORD AV & WARWICK ST
3943,M,76.040000000000006,A,W Hartford Ave & Snelling Ave S,W Hartford Ave & Snelling Ave S,W Hartford Ave & Snelling Ave S,StreetInt,,,W Hartford Ave & Snelling Ave S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Snelling Ave S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.167024784426246,44.923357007769894,-93.167024784426246,44.923357007769894,-93.168024784277875,-93.166024784574631,44.922357007985383,44.924357007554406,PL,HARTFORD AV & SNELLING PL,HARTFORD AV & SNELLING PL
3944,M,87.569999999999993,A,W Hartford Ave & Snelling Ave S,W Hartford Ave & Snelling Ave S,W Hartford Ave & Snelling Ave S,StreetInt,,,W Hartford Ave & Snelling Ave S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & Snelling Ave S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.167024784426246,44.923357007769894,-93.167024784426246,44.923357007769894,-93.168024784277875,-93.166024784574631,44.922357007985383,44.924357007554406,,HARTFORD AV & SNELLING AV,HARTFORD AV & SNELLING AV
3945,M,83.640000000000001,A,W Hartford Ave & S Wheeler St,W Hartford Ave & S Wheeler St,W Hartford Ave & S Wheeler St,StreetInt,,,W Hartford Ave & S Wheeler St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hartford Ave & S Wheeler St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.174643282244546,44.923393008292855,-93.174643282244546,44.923393008292855,-93.175643282096232,-93.173643282392874,44.922393008508337,44.924393008077374,,HARTFORD AV & WHEELER ST,HARTFORD AV & WHEELER ST
3946,M,91.480000000000004,A,Harvard St & E Baker St,Harvard St & E Baker St,Harvard St & E Baker St,StreetInt,,,Harvard St & E Baker St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Harvard St & E Baker St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.074734310361507,44.926633000898441,-93.074734310361507,44.926633000898441,-93.075734310212582,-93.073734310510432,44.925633001113972,44.927633000682889,,HARVARD ST & BAKER ST,HARVARD ST & BAKER ST
3947,M,91.849999999999994,A,Harvard St & E Morton St,Harvard St & E Morton St,Harvard St & E Morton St,StreetInt,,,Harvard St & E Morton St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Harvard St & E Morton St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.074725310486244,44.925742001028176,-93.074725310486244,44.925742001028176,-93.075725310337319,-93.073725310635183,44.924742001243750,44.926742000812631,,HARVARD ST & MORTON ST,HARVARD ST & MORTON ST
3948,M,91.040000000000006,A,Harvard St & E Page St,Harvard St & E Page St,Harvard St & E Page St,StreetInt,,,Harvard St & E Page St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Harvard St & E Page St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.074711810612271,44.924851001157663,-93.074711810612271,44.924851001157663,-93.075711810463361,-93.073711810761210,44.923851001373208,44.925851000942117,,HARVARD ST & PAGE ST,HARVARD ST & PAGE ST
3949,M,91.849999999999994,A,Harvard St & E Sidney St,Harvard St & E Sidney St,Harvard St & E Sidney St,StreetInt,,,Harvard St & E Sidney St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Harvard St & E Sidney St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.074707310738191,44.923942001290392,-93.074707310738191,44.923942001290392,-93.075707310589252,-93.073707310887130,44.922942001505945,44.924942001074818,,HARVARD ST & SIDNEY ST,HARVARD ST & SIDNEY ST
3950,M,95.599999999999994,A,Harvard St & Wyoming St E,Harvard St & Wyoming St E,Harvard St & Wyoming St E,StreetInt,,,Harvard St & Wyoming St E,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Harvard St & Wyoming St E,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.074680311234474,44.920378001810157,-93.074680311234474,44.920378001810157,-93.075680311085506,-93.073680311383427,44.919378002025702,44.921378001594590,,HARVARD ST & WYOMING ST,HARVARD ST & WYOMING ST
3951,M,85.909999999999997,A,Hatch Ave W & N Jameson St,Hatch Ave W & N Jameson St,Hatch Ave W & N Jameson St,StreetInt,,,Hatch Ave W & N Jameson St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & N Jameson St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.132370287739377,44.971299998362845,-93.132370287739377,44.971299998362845,-93.133370287591077,-93.131370287887663,44.970299998578227,44.972299998147435,,HATCH AV & JAMESON ST,HATCH AV & JAMESON ST
3952,M,85.599999999999994,A,Hatch Ave W & N Grotto St,Hatch Ave W & N Grotto St,Hatch Ave W & N Grotto St,StreetInt,,,Hatch Ave W & N Grotto St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & N Grotto St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.131416288012204,44.971299998296651,-93.131416288012204,44.971299998296651,-93.132416287863890,-93.130416288160490,44.970299998512033,44.972299998081247,,HATCH AV & GROTTO ST,HATCH AV & GROTTO ST
3953,M,80.420000000000002,A,W Hatch Ave & N Kent St,W Hatch Ave & N Kent St,W Hatch Ave & N Kent St,StreetInt,,,W Hatch Ave & N Kent St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & N Kent St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.123797790229474,44.971020997808907,-93.123797790229474,44.971020997808907,-93.124797790081132,-93.122797790377817,44.970020998024303,44.972020997593503,,HATCH AV & KENT ST,HATCH AV & KENT ST
3954,M,91.319999999999993,A,Hatch Ave W & Churchill St N,Hatch Ave W & Churchill St N,Hatch Ave W & Churchill St N,StreetInt,,,Hatch Ave W & Churchill St N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & Churchill St N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.145514783974363,44.971344999268325,-93.145514783974363,44.971344999268325,-93.146514783826163,-93.144514784122563,44.970344999483707,44.972344999052943,,HATCH AV & CHURCHILL ST,HATCH AV & CHURCHILL ST
3955,M,90.599999999999994,A,Hatch Ave W & Kilburn St N,Hatch Ave W & Kilburn St N,Hatch Ave W & Kilburn St N,StreetInt,,,Hatch Ave W & Kilburn St N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & Kilburn St N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.140456785423154,44.971326998919992,-93.140456785423154,44.971326998919992,-93.141456785274912,-93.139456785571397,44.970326999135366,44.972326998704595,,HATCH AV & KILBURN ST,HATCH AV & KILBURN ST
3956,M,81.799999999999997,A,W Hatch Ave & N Mackubin St,W Hatch Ave & N Mackubin St,W Hatch Ave & N Mackubin St,StreetInt,,,W Hatch Ave & N Mackubin St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & N Mackubin St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.121241790959289,44.971029997630282,-93.121241790959289,44.971029997630282,-93.122241790810932,-93.120241791107659,44.970029997845678,44.972029997414893,,HATCH AV & MACKUBIN ST,HATCH AV & MACKUBIN ST
3957,M,89.379999999999995,A,W Hatch Ave & Matilda St,W Hatch Ave & Matilda St,W Hatch Ave & Matilda St,StreetInt,,,W Hatch Ave & Matilda St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & Matilda St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.112295793513184,44.971065997004580,-93.112295793513184,44.971065997004580,-93.113295793364770,-93.111295793661597,44.970065997220004,44.972065996789190,,HATCH AV & MATILDA ST,HATCH AV & MATILDA ST
3958,M,81.219999999999999,A,W Hatch Ave & N Marion St,W Hatch Ave & N Marion St,W Hatch Ave & N Marion St,StreetInt,,,W Hatch Ave & N Marion St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & N Marion St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.109775794234025,44.971065996829829,-93.109775794234025,44.971065996829829,-93.110775794085612,-93.108775794382467,44.970065997045232,44.972065996614425,,HATCH AV & MARION ST,HATCH AV & MARION ST
3959,M,85.599999999999994,A,Hatch Ave W & N Oxford St,Hatch Ave W & N Oxford St,Hatch Ave W & N Oxford St,StreetInt,,,Hatch Ave W & N Oxford St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & N Oxford St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.144052284393780,44.971335999168168,-93.144052284393780,44.971335999168168,-93.145052284245580,-93.143052284542009,44.970335999383543,44.972335998952786,,HATCH AV & OXFORD ST,HATCH AV & OXFORD ST
3960,M,85.599999999999994,A,Hatch Ave W & N Milton St,Hatch Ave W & N Milton St,Hatch Ave W & N Milton St,StreetInt,,,Hatch Ave W & N Milton St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & N Milton St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.137563286251833,44.971317998720529,-93.137563286251833,44.971317998720529,-93.138563286103576,-93.136563286400076,44.970317998935897,44.972317998505140,,HATCH AV & MILTON ST,HATCH AV & MILTON ST
3961,M,80.420000000000002,A,W Hatch Ave & N Park St,W Hatch Ave & N Park St,W Hatch Ave & N Park St,StreetInt,,,W Hatch Ave & N Park St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & N Park St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.103772795943854,44.971119996405669,-93.103772795943854,44.971119996405669,-93.104772795795398,-93.102772796092324,44.970119996621086,44.972119996190251,,HATCH AV & PARK ST,HATCH AV & PARK ST
3962,M,89.379999999999995,A,W Hatch Ave & Rice St,W Hatch Ave & Rice St,W Hatch Ave & Rice St,StreetInt,,,W Hatch Ave & Rice St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & Rice St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.105959795319450,44.971110996558650,-93.105959795319450,44.971110996558650,-93.106959795171008,-93.104959795467892,44.970110996774068,44.972110996343247,,HATCH AV & RICE ST,HATCH AV & RICE ST
3963,M,81.219999999999999,A,W Hatch Ave & N Sylvan St,W Hatch Ave & N Sylvan St,W Hatch Ave & N Sylvan St,StreetInt,,,W Hatch Ave & N Sylvan St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & N Sylvan St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.101540796583606,44.971110996252257,-93.101540796583606,44.971110996252257,-93.102540796435136,-93.100540796732105,44.970110996467668,44.972110996036854,,HATCH AV & SYLVAN ST,HATCH AV & SYLVAN ST
3964,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,HATCH AV & VICTORIA WY,HATCH AV & VICTORIA WY
3965,M,86.180000000000007,A,Hatch Ave W & N Victoria St,Hatch Ave W & N Victoria St,Hatch Ave W & N Victoria St,StreetInt,,,Hatch Ave W & N Victoria St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Hatch Ave W & N Victoria St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.136469786564533,44.971317998644643,-93.136469786564533,44.971317998644643,-93.137469786416275,-93.135469786712804,44.970317998860018,44.972317998429261,,HATCH AV & VICTORIA ST,HATCH AV & VICTORIA ST
3966,M,78.750000000000000,A,W Hatch Ave & North Virginia St,W Hatch Ave & North Virginia St,W Hatch Ave & North Virginia St,StreetInt,,,W Hatch Ave & North Virginia St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & North Virginia St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.114847292784575,44.971056997182835,-93.114847292784575,44.971056997182835,-93.115847292636161,-93.113847292932974,44.970056997398245,44.972056996967446,,HATCH AV & VIRGINIA ST,HATCH AV & VIRGINIA ST
3967,M,87.319999999999993,A,W Hatch Ave & Woodbridge St N,W Hatch Ave & Woodbridge St N,W Hatch Ave & Woodbridge St N,StreetInt,,,W Hatch Ave & Woodbridge St N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Hatch Ave & Woodbridge St N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.108506794595797,44.971074996740512,-93.108506794595797,44.971074996740512,-93.109506794447356,-93.107506794744239,44.970074996955894,44.972074996525102,,HATCH AV & WOODBRIDGE ST,HATCH AV & WOODBRIDGE ST
3968,M,95.900000000000006,A,E Hawthorne Ave & Abell St,E Hawthorne Ave & Abell St,E Hawthorne Ave & Abell St,StreetInt,,,E Hawthorne Ave & Abell St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E Hawthorne Ave & Abell St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.098912796348287,44.978283995022316,-93.098912796348287,44.978283995022316,-93.099912796199845,-93.097912796496757,44.977283995237727,44.979283994806927,,HAWTHORNE AV E & ABELL ST,HAWTHORNE AV E & ABELL ST
3969,M,95.900000000000006,A,E Hawthorne Ave & Arcade St,E Hawthorne Ave & Arcade St,E Hawthorne Ave & Arcade St,StreetInt,,,E Hawthorne Ave & Arcade St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E Hawthorne Ave & Arcade St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.065972805758562,44.978400992721760,-93.065972805758562,44.978400992721760,-93.066972805609922,-93.064972805907217,44.977400992937177,44.979400992506342,,HAWTHORNE AV E & ARCADE ST,HAWTHORNE AV E & ARCADE ST
